TV,Radio,Social Media,Sales,Performance,Total_Investment,ROI
26.0,14.75836595,0.605994361,93.88105612,Basse Performance,41.364360311,126.96121833904988
100.0,32.73514194,5.361312107,360.1096828,Haute Performance,138.096454047,160.766784552947
78.0,20.850507,0.903613579,279.6871741,Haute Performance,99.75412057899999,180.3765623681706
75.0,23.6025531,4.523740054,266.2170235,Haute Performance,103.126293154,158.14660389514265
34.0,9.581611964,3.153043917,121.23858,Basse Performance,46.734655881,159.4190065477504
26.0,19.83762759,0.857272544,88.39640673,Basse Performance,46.694900133999994,89.30634068459192
100.0,30.05731411,6.120963746,352.0133529,Haute Performance,136.178277856,158.4944959226405
44.0,12.5643202,4.04894823,153.0361834,Basse Performance,60.61326843,152.47967543069512
72.0,37.86899749,3.738798543,255.6630187,Haute Performance,113.607796033,125.04003037409228
35.0,9.497455756,2.826741899,124.3064335,Basse Performance,47.324197655,162.6699229138785
26.0,9.724543191,0.926883355,96.75762967,Basse Performance,36.651426546,163.99417100058213
44.0,25.39485225,6.637342214,156.7171339,Basse Performance,76.032194464,106.11944059329103
67.0,14.96789081,0.99267693,235.79587,Haute Performance,82.96056774,184.22644205978526
92.0,28.10042831,6.381561037,325.1610137,Haute Performance,126.481989347,157.08088193326037
91.0,30.23149256,4.807255552,326.0231094,Haute Performance,126.038748112,158.66895243222407
39.0,13.60979845,4.812459429,141.9140783,Basse Performance,57.422257879,147.14123676404523
32.0,5.838121345,2.765538827,115.3436166,Basse Performance,40.603660172,184.0719681708403
77.0,31.94357839,4.004854458,274.5838423,Haute Performance,112.948432848,143.10549104255426
34.0,10.92058269,1.175521194,117.111484,Basse Performance,46.096103884,154.05939793677337
37.0,9.859486032,2.897944304,132.9857305,Basse Performance,49.757430336,167.26808358466107
41.0,13.95180765,4.477142031,147.1501779,Basse Performance,59.428949681,147.6068964534389
52.0,13.71733271,1.558106711,186.0681153,Basse Performance,67.27543942099999,176.57658857582868
37.0,16.85298144,3.91916677,130.6762365,Basse Performance,57.77214821,126.19244834897924
44.0,19.86674573,3.239329723,152.4606811,Basse Performance,67.106075453,127.19355895992004
65.0,24.08129979,6.713941984,233.7412523,Haute Performance,95.795241774,144.00090022366876
59.0,11.79531244,5.28554619,208.8594206,Haute Performance,76.08085863000001,174.5229540793367
87.0,22.29068202,3.487820374,309.2154343,Haute Performance,112.77850239399999,174.17941162202456
18.0,5.446337263,3.734724378,62.79673032,Basse Performance,27.181061641,131.03119057453304
20.0,1.319809182,0.644217455,72.61550848,Basse Performance,21.964026637,230.61109276599535
77.0,28.94958279,1.239417276,272.5494985,Haute Performance,107.18900006599999,154.27002615210685
60.0,19.62187156,2.391937312,213.59437,Haute Performance,82.013808872,160.4370811912412
19.0,8.375280559,2.664241648,67.43855035,Basse Performance,30.039522207,124.49941076055143
54.0,23.84382575,2.481614073,191.5817244,Basse Performance,80.32543982300001,138.5069099181495
96.0,36.97046742,7.525472375,345.1152975,Haute Performance,140.495939795,145.6407622907563
96.0,24.27437076,3.456332223,342.6976454,Haute Performance,123.730702983,176.97057976554532
43.0,17.43919472,2.697972086,153.0511109,Basse Performance,63.137166806,142.41048283062227
13.0,4.441685878,0.043926315,49.90514092,Basse Performance,17.485612193,185.4068840665383
43.0,15.62476383,5.683331226,155.6124386,Basse Performance,64.308095056,141.97954933121787
36.0,16.25772483,2.784612646,132.1699982,Basse Performance,55.042337476,140.124246644921
12.0,2.846446825,2.467488906,42.43621949,Basse Performance,17.313935731,145.09863123737617
75.0,22.65024416,1.537757637,263.8075933,Haute Performance,99.188001797,165.96724252991154
37.0,14.34414237,3.13864616,131.9446678,Basse Performance,54.48278853,142.1767889639991
38.0,10.81858114,0.61243765,140.0224896,Basse Performance,49.431018789999996,183.26846791255466
20.0,1.028427715,0.921794519,72.76394233,Basse Performance,21.950222233999998,231.4952420722722
41.0,14.36171426,2.625772385,151.794227,Basse Performance,57.987486645,161.77066084841005
94.0,25.98728487,3.090720713,336.1285185,Haute Performance,123.07800558299999,173.1020192501619
90.0,28.66004546,3.637390017,321.7444568,Haute Performance,122.297435477,163.08356797923963
31.0,16.8762305,1.04950058,108.8523122,Basse Performance,48.92573108,122.48479439584085
13.0,1.178416233,6.490106168,49.10778734,Basse Performance,20.668522401,137.59699115029156
56.0,14.70641376,3.98567555,200.002557,Haute Performance,74.69208931,167.7693967963794
62.0,21.15923997,0.1411057,223.0521522,Haute Performance,83.30034567,167.76857935696486
17.0,6.867834252,0.023448897,55.37313085,Basse Performance,23.891283149000003,131.77127199347478
18.0,1.271180652,1.050902776,62.80019843,Basse Performance,20.322083428,209.0244100832357
36.0,17.57188246,1.500329303,129.8176825,Basse Performance,55.072211763,135.72266002074275
68.0,26.99061065,2.552594587,238.337812,Haute Performance,97.54320523700001,144.3407630710026
30.0,5.312299993,0.516589987,106.5992303,Basse Performance,35.82888998,197.52311712560626
73.0,23.01551995,2.959907987,255.8052576,Haute Performance,98.97542793699999,158.45329788604258
26.0,1.739578302,6.435910993,96.31729934,Basse Performance,34.175489295,181.83151529623188
63.0,23.91406052,3.340211678,224.8081681,Haute Performance,90.254272198,149.08313216111853
32.0,5.58329736,1.811827945,114.1926467,Basse Performance,39.395125305,189.86491555976025
80.0,30.28224548,7.438100621,283.2811538,Haute Performance,117.720346101,140.63907657640976
79.0,23.13587607,1.40636985,279.5126168,Haute Performance,103.54224592,169.95031285680267
27.0,7.759085036,1.017372135,94.71314891,Basse Performance,35.776457171000004,164.7359643726082
28.0,10.80138028,3.119772273,95.96736372,Basse Performance,41.921152553000006,128.9234858194095
23.0,6.674391648,0.15301899,83.3869198,Basse Performance,29.827410638,179.56472927544505
56.0,13.21843022,3.196613591,203.5649727,Haute Performance,72.415043811,181.1086785106357
88.0,27.54281898,4.614034843,315.3768673,Haute Performance,120.15685382299999,162.47097628286244
33.0,8.767063323,3.074580992,119.1906975,Basse Performance,44.841644315,165.80358352320604
56.0,14.65286853,2.096605189,200.4501628,Haute Performance,72.74947371900001,175.5348630757838
47.0,18.22307143,1.474865689,169.7622455,Basse Performance,66.697937119,154.52398204927457
89.0,31.06459542,6.00634362,321.353775,Haute Performance,126.07093904,154.89916823578218
64.0,12.6264151,1.734419715,232.3602699,Haute Performance,78.360834815,196.5260266159404
20.0,5.529660156,1.538808526,71.37816586,Basse Performance,27.068468682,163.6948794501444
85.0,18.80897495,5.653697173,303.0271396,Haute Performance,109.46267212299999,176.83148394139081
68.0,28.1018425,1.426340997,245.4946136,Haute Performance,97.528183497,151.71658570627585
89.0,31.10587709,4.739285667,314.6516345,Haute Performance,124.84516275700001,152.03350097948237
54.0,9.674174412,1.365669378,191.1595594,Basse Performance,65.03984379,193.91146758779752
74.0,20.16118814,2.57120506,261.5225806,Haute Performance,96.7323932,170.3567770305098
84.0,26.42486812,1.19268299,301.0353218,Haute Performance,111.61755111,169.7024964320596
98.0,33.39717323,7.286840033,350.3919102,Haute Performance,138.684013263,152.65486767787553
26.0,8.893581105,0.236530774,88.35156547,Basse Performance,35.130111879000005,151.49810445896867
87.0,19.91736078,3.127906282,306.2487772,Haute Performance,110.045267062,178.29345629872304
49.0,9.296765758,1.840306536,170.806851,Basse Performance,60.137072294,184.02920941171547
100.0,37.71103171,8.096590776,355.6437032,Haute Performance,145.80762248599999,143.91297048557792
69.0,20.31132319,2.926078332,250.0282238,Haute Performance,92.237401522,171.07032469942743
70.0,23.02194895,8.345155386,245.4126376,Haute Performance,101.367104336,142.10283918788338
93.0,16.53028988,2.319053522,336.2135837,Haute Performance,111.849343402,200.59504461426113
26.0,15.20439445,3.615245315,92.66783206,Basse Performance,44.819639765000005,106.75719962471678
88.0,34.39190309,5.058448106,307.9807713,Haute Performance,127.450351196,141.64764428649605
19.0,14.70872866,2.737595238,70.95160392,Basse Performance,36.446323897999996,94.67423962583368
25.0,17.80623496,2.724311667,90.53373293,Basse Performance,45.530546627,98.84174392123974
42.0,7.59338776,0.350837784,154.3461066,Basse Performance,49.944225544,209.0369405448559
59.0,10.57227241,0.978358792,206.2240263,Haute Performance,70.55063120199999,192.30642275834649
78.0,25.39863272,5.864782672,273.60741,Haute Performance,109.263415392,150.41081593357632
16.0,3.849731765,1.23722102,57.15088632,Basse Performance,21.086952785,171.02486975099467
94.0,27.47401916,5.880689586,336.3336192,Haute Performance,127.354708746,164.09201710067407
37.0,14.95661588,3.961661465,128.7187909,Basse Performance,55.918277345,130.1909089685316
45.0,16.92875024,0.551052977,162.2357016,Basse Performance,62.479803217,159.66103164015348
64.0,26.89935681,7.413317734,222.4696465,Haute Performance,98.312674544,126.28785915129728
81.0,29.72285354,1.837938386,291.3337296,Haute Performance,112.56079192600001,158.82345407762355
46.0,8.066799135,0.508134517,165.2759528,Basse Performance,54.574933652,202.84224229000625
100.0,32.72043521,4.622529206,355.3688708,Haute Performance,137.342964416,158.74559524113542
30.0,11.03989483,0.224889558,108.360295,Basse Performance,41.264784388,162.59750682596973
74.0,26.11537916,5.268664251,263.9934407,Haute Performance,105.38404341100001,150.5060843703064
25.0,7.787564905,1.171257249,82.73231231,Basse Performance,33.958822153999996,143.62538822700301
17.0,6.337465655,1.733237745,63.18462712,Basse Performance,25.0707034,152.0257453965173
34.0,12.63758596,0.308467931,112.8147944,Basse Performance,46.946053891,140.30729965490806
21.0,2.126632572,1.771582974,73.67573204,Basse Performance,24.898215546,195.90768022665102
56.0,8.731409299,3.349439969,199.5647998,Haute Performance,68.08084926800001,193.12912800839766
77.0,29.54985454,5.219418108,271.7395527,Haute Performance,111.769272648,143.1254550217944
42.0,15.20469724,2.230216304,151.2248068,Basse Performance,59.434913544000004,154.4376659823816
11.0,4.512800943,2.2934618,35.05080497,Basse Performance,17.806262743,96.84537668511702
20.0,10.33151042,1.335153841,69.4310121,Basse Performance,31.666664261,119.25584434073082
27.0,6.665685049,1.885684114,95.65706989,Basse Performance,35.551369163000004,169.06718965286674
54.0,26.55541659,4.633747811,192.9436776,Basse Performance,85.189164401,126.48851993873427
14.0,9.102133973,0.114328704,50.32466078,Basse Performance,23.216462677,116.76282679296986
52.0,14.79010177,3.012857573,179.1528586,Basse Performance,69.80295934300001,156.6551050073292
50.0,23.42542742,1.702195369,177.0023893,Basse Performance,75.127622789,135.60227613899193
50.0,19.57574792,0.47773224,176.8909589,Basse Performance,70.05348015999999,152.50845282202465
78.0,19.20396374,2.635150336,275.7605866,Haute Performance,99.839114076,176.2049615044503
54.0,15.69645629,3.306405925,184.643663,Basse Performance,73.002862215,152.9266078036883
57.0,21.18777348,1.021528117,200.0908822,Haute Performance,79.209301597,152.61033510687878
56.0,15.92090337,0.310011712,197.1262712,Haute Performance,72.23091508200001,172.911219491284
94.0,25.30668459,8.030213252,332.6334624,Haute Performance,127.336897842,161.22315529685088
58.0,18.16916172,0.137570341,204.3054142,Haute Performance,76.306732061,167.7423192971718
74.0,19.41782899,4.035883388,265.9391924,Haute Performance,97.453712378,172.887698078124
96.0,37.19547402,8.66657884,337.2020617,Haute Performance,141.86205286,137.69715360934188
82.0,28.51798649,5.24218225,291.5637059,Haute Performance,115.76016874,151.8687637324189
48.0,14.59080695,0.457234705,175.001346,Basse Performance,63.048041655,177.56825018865848
46.0,22.78233554,1.590795934,164.5918119,Basse Performance,70.37313147399999,133.8844505744497
97.0,42.19441845,5.549949955,344.7151915,Haute Performance,144.744368405,138.15447557550178
15.0,1.724488258,2.238012224,52.14299852,Basse Performance,18.962500482000003,174.9795501363141
23.0,4.290951161,0.999133071,86.23968543,Basse Performance,28.290084231999998,204.8406810060006
17.0,9.735393504,4.97714354,62.67089721,Basse Performance,31.712537044,97.62183367116415
29.0,11.27808484,3.290785312,100.8025627,Basse Performance,43.568870151999995,131.36372907612048
79.0,33.57670036,2.990845572,282.0397908,Haute Performance,115.56754593199999,144.04757280729348
28.0,10.82316525,0.023109357,94.73689499,Basse Performance,38.846274607000005,143.876397282453
39.0,19.19282825,1.538106706,140.8227323,Basse Performance,59.730934956000006,135.7618081882281
97.0,35.7618836,7.309638816,347.3233081,Haute Performance,140.071522416,147.96140008279528
15.0,2.251002844,2.071719253,44.76171723,Basse Performance,19.322722097,131.65326813321815
73.0,38.76584877,3.606399358,258.9137088,Haute Performance,115.372248128,124.41593450857229
26.0,15.96243391,3.251310532,94.26338068,Basse Performance,45.213744442,108.48390648317275
44.0,0.132417912,0.091141363,155.7968397,Basse Performance,44.223559275,252.29375982876493
73.0,25.14783209,3.786915705,256.954759,Haute Performance,101.934747795,152.077691423497
75.0,25.70465202,5.893578362,263.5301403,Haute Performance,106.598230382,147.2181192460952
59.0,13.04265832,1.123624456,213.4828328,Haute Performance,73.166282776,191.7776121736044
22.0,9.963834215,5.045815917,72.56953736,Basse Performance,37.009650132,96.08274355788498
93.0,26.97803866,6.000294191,327.3526318,Haute Performance,125.97833285099999,159.8483599454948
39.0,8.192233052,1.786003784,139.7761666,Basse Performance,48.978236836,185.38423518190365
22.0,5.538209038,3.675905542,80.25905423,Basse Performance,31.214114579999997,157.12423789661122
19.0,7.726151916,2.074506079,66.31751682,Basse Performance,28.800657994999998,130.2638947746027
63.0,19.33340894,6.70398406,225.4610415,Haute Performance,89.037393,153.22062327229193
66.0,19.53230719,3.884088166,235.9187645,Haute Performance,89.416395356,163.84284846276734
92.0,31.62614758,2.225636163,327.8182529,Haute Performance,125.85178374300001,160.47962384818686
84.0,28.27780956,3.840343724,299.0219882,Haute Performance,116.118153284,157.51528055105786
47.0,13.83842892,2.524159498,166.7838325,Basse Performance,63.362588418,163.22130560660642
46.0,14.71086338,0.961338138,166.2649357,Basse Performance,61.672201518,169.59461736009692
45.0,18.63377368,1.63969465,168.6752956,Basse Performance,65.27346833,158.413257201588
59.0,23.06216322,2.518604614,207.2001801,Haute Performance,84.580767834,144.97316045493397
15.0,3.013590798,4.312852977,51.37877069,Basse Performance,22.326443775,130.12518790624102
11.0,0.038150719,0.266766715,34.05955871,Basse Performance,11.304917434,201.28091521981827
88.0,35.92794676,8.670850647,311.9081452,Haute Performance,132.598797407,135.22697890134415
21.0,6.326904995,1.731504711,78.82350018,Basse Performance,29.058409706,171.25882309975302
91.0,27.85349299,7.912248122,327.304958,Haute Performance,126.765741112,158.1966982000442
74.0,26.3268719,0.204875336,267.4578554,Haute Performance,100.531747236,166.0431781536017
90.0,28.58855473,4.505421748,319.4801251,Haute Performance,123.093976478,159.54163984384658
58.0,20.90685872,4.012199218,210.1743325,Haute Performance,82.91905793800001,153.46927199432358
62.0,27.34392422,1.912193777,221.5407249,Haute Performance,91.256117997,142.76807929445675
69.0,26.11436417,2.022409609,244.2670557,Haute Performance,97.136773779,151.46712845924074
14.0,4.432798462,0.637216069,48.50317794,Basse Performance,19.070014531,154.34263755359902
51.0,11.9448119,1.367738794,180.2701025,Basse Performance,64.312550694,180.30314542759726
17.0,6.644540939,0.889902454,57.85481043,Basse Performance,24.534443393,135.81056844561118
89.0,22.22106752,4.799168916,321.5551625,Haute Performance,116.02023643599999,177.15437614831856
12.0,3.188129588,1.048343863,40.58860539,Basse Performance,16.236473451,149.98412070510398
77.0,28.84546272,2.077203913,277.7545,Haute Performance,107.922666633,157.36437827701872
35.0,14.30888641,1.266797266,123.4672451,Basse Performance,50.575683676,144.12372928255581
45.0,16.51570417,6.973442838,160.1700141,Basse Performance,68.489147008,133.86189067487007
69.0,21.53031815,0.808431096,244.3593923,Haute Performance,91.338749246,167.53091575829876
36.0,12.46065694,1.91697969,130.308934,Basse Performance,50.37763663,158.66424611590597
90.0,30.76362901,3.521698276,320.1647752,Haute Performance,124.285327286,157.604644241915
68.0,18.5450234,3.901617087,246.5262933,Haute Performance,90.44664048700001,172.5654507150362
97.0,32.66492942,3.404343568,342.131861,Haute Performance,133.069272988,157.10808612507637
88.0,20.3636207,5.245145153,313.5980144,Haute Performance,113.608765853,176.03329025312092
37.0,18.11528843,3.862596413,129.2207028,Basse Performance,58.977884843,119.10026638626906
26.0,12.88857643,4.686955087,91.42400652,Basse Performance,43.575531517,109.80583216600127
100.0,34.99956608,3.442713665,354.6234629,Haute Performance,138.442279745,156.1525738764119
85.0,24.15551314,4.220903998,303.2976855,Haute Performance,113.376417138,167.51390911465373
55.0,24.07212451,5.369232218,194.5590745,Basse Performance,84.44135672799999,130.40732887169017
52.0,20.30070166,4.283666628,184.9717778,Basse Performance,76.58436828800001,141.52680492760976
34.0,11.61161414,3.240610721,114.6961146,Basse Performance,48.852224861,134.7817626041529
70.0,23.31774328,5.445912683,249.273605,Haute Performance,98.763655963,152.39406395950533
34.0,12.36083061,5.470915563,121.709956,Basse Performance,51.831746173,134.81739471744964
74.0,28.296297,5.03540586,260.0953411,Haute Performance,107.33170286,142.32853310755718
20.0,6.660924603,0.657145317,74.78780996,Basse Performance,27.31806992,173.76681507519916
76.0,21.01001801,4.471264224,275.7361419,Haute Performance,101.48128223399999,171.71133023742794
50.0,11.75894464,0.697241088,173.1877931,Basse Performance,62.456185727999994,177.2948605190878
33.0,10.17684557,1.872567716,117.5528494,Basse Performance,45.049413286,160.942020828786
14.0,1.171320283,2.402996799,47.39172408,Basse Performance,17.574317082,169.6646695224342
34.0,8.964285289,2.893730794,123.3492232,Basse Performance,45.858016083,168.98072297054017
47.0,11.99797611,2.844788545,172.2701919,Basse Performance,61.842764654999996,178.56159546074227
79.0,28.99004026,5.70656376,287.583199,Haute Performance,113.69660402,152.9391281989497
17.0,7.089038619,0.26723685,56.96744934,Basse Performance,24.356275469,133.89228542971037
52.0,15.04080543,2.272803588,182.727109,Basse Performance,69.31360901800001,163.6237119791984
38.0,14.03210293,0.298856444,141.2176727,Basse Performance,52.330959374,169.85492792276665
86.0,27.93960266,6.37750394,307.7189371,Haute Performance,120.31710659999999,155.7565967099146
33.0,3.887493556,2.279986256,116.0153021,Basse Performance,39.167479812,196.20313243757803
33.0,8.231079212,1.830718076,118.4636653,Basse Performance,43.061797287999994,175.10153491204187
23.0,12.15512676,2.918798045,85.0929438,Basse Performance,38.073924805000004,123.49401653707446
66.0,16.43219543,3.237042142,236.891033,Haute Performance,85.66923757200001,176.51819919712352
69.0,21.32044497,4.852932371,249.2061005,Haute Performance,95.17337734099999,161.84433868214091
96.0,31.45066121,5.395932867,343.9108493,Haute Performance,132.846594077,158.87818328309103
20.0,8.556137899,2.255180617,79.28170883,Basse Performance,30.811318516,157.31358685227906
43.0,17.61064561,1.7945904,149.4068721,Basse Performance,62.405236009999996,139.41400057530205
59.0,21.49268803,1.530348612,205.6847968,Haute Performance,82.023036642,150.76466956196407
40.0,23.74013807,2.669949446,137.1688236,Basse Performance,66.410087516,106.54817472865442
16.0,2.452537089,0.865971168,61.06091789,Basse Performance,19.318508257,216.07470451490354
100.0,36.07233519,7.343767899,353.6186338,Haute Performance,143.416103089,146.56829057790966
87.0,26.99627762,1.866030869,312.1486992,Haute Performance,115.862308489,169.41349889436694
37.0,14.07541414,0.27774083,131.6662526,Basse Performance,51.35315497,156.39369709011672
26.0,2.411407696,1.128846504,93.18048032,Basse Performance,29.5402542,215.43560759202944
21.0,1.086564488,1.233637133,75.25843567,Basse Performance,23.320201621,222.7177744562434
86.0,18.90730836,4.165039776,305.2043714,Haute Performance,109.072348136,179.81828264983085
95.0,25.73376486,2.270527985,336.6571388,Haute Performance,123.00429284500001,173.69543860085264
88.0,32.8470874,6.447430549,310.7435048,Haute Performance,127.294517949,144.11381558827068
79.0,23.39125587,5.083688528,281.8609461,Haute Performance,107.47494439799999,162.25735465953417
93.0,34.11216622,2.786386971,329.1673553,Haute Performance,129.89855319100002,153.40340382082582
49.0,10.55474179,0.342502633,178.562485,Basse Performance,59.897244423000004,198.11469078439546
39.0,10.42906573,4.37599992,138.4315947,Basse Performance,53.805065649999996,157.2835717746216
53.0,25.16287834,5.689885638,186.5292231,Basse Performance,83.85276397799998,122.44850885170429
49.0,14.16394929,1.040513946,173.8000165,Basse Performance,64.204463236,170.6977174797855
78.0,21.17355108,1.521428549,279.8417838,Haute Performance,100.694979629,177.91036338757644
95.0,28.46452027,3.601174633,344.9207919,Haute Performance,127.06569490300001,171.45075794320977
55.0,20.873105,2.839873992,193.9000676,Basse Performance,78.71297899199999,146.33811359078035
90.0,24.74690445,7.061842686,323.8554048,Haute Performance,121.80874713600001,165.87204319441358
20.0,7.833709453,4.783670357,71.07465941,Basse Performance,32.61737981,117.90425786503415
57.0,16.22435758,2.816390044,209.5364989,Haute Performance,76.040747624,175.5581782758091
37.0,7.139056221,2.660930829,129.8872684,Basse Performance,46.79998705,177.53697508768863
49.0,18.91431788,0.747304256,172.2528762,Basse Performance,68.661622136,150.87213328402567
31.0,12.53100733,2.685308786,114.0487612,Basse Performance,46.216316116,146.77163994149794
16.0,1.575240439,2.036787105,59.08480912,Basse Performance,19.612027544,201.2682344415537
24.0,11.01989424,0.759861818,86.73732416,Basse Performance,35.779756058,142.4201104652484
62.0,17.83636305,3.980693917,222.5440304,Haute Performance,83.817056967,165.51162550078422
99.0,35.23872291,2.678608349,353.0973035,Haute Performance,136.917331259,157.89087491930633
99.0,29.65963013,7.73038091,353.5486523,Haute Performance,136.39001104000002,159.21887505112997
75.0,21.56510793,6.507939785,267.8527494,Haute Performance,103.073047715,159.86691510337474
68.0,11.14928351,3.602205534,240.9624117,Haute Performance,82.75148904400001,191.18800698785884
98.0,34.89357897,6.591226551,352.3186779,Haute Performance,139.484805521,152.58570392956315
26.0,10.72282034,2.627919227,90.79028582,Basse Performance,39.350739567,130.72065943110715
15.0,1.619455174,0.263737433,56.22270792,Basse Performance,16.883192606999998,233.00993022308654
75.0,24.76678077,8.778415289,264.8282337,Haute Performance,108.54519605899999,143.97969077880887
61.0,9.879165582,1.436028111,213.0716274,Haute Performance,72.315193693,194.64296023952298
16.0,3.815213208,0.3327901,53.21920964,Basse Performance,20.148003308,164.14135845842696
53.0,19.36161231,1.654827873,189.6550645,Basse Performance,74.016440183,156.23370163586944
13.0,1.430684248,1.661340041,46.63333169,Basse Performance,16.092024289,189.7915815468727
62.0,21.56658905,1.046840025,219.9001444,Haute Performance,84.613429075,159.8879950900985
21.0,6.753057335,1.970540402,75.12415924,Basse Performance,29.723597737000002,152.74248395067355
61.0,26.01795786,4.539550507,216.5499263,Haute Performance,91.557508367,136.5179330044448
13.0,1.523935466,3.518965997,51.33690796,Basse Performance,18.042901463,184.52689865471444
67.0,23.74360068,2.231237256,237.0171391,Haute Performance,92.974837936,154.9261115820957
90.0,30.45987894,6.350355454,315.1792046,Haute Performance,126.81023439399999,148.54398078055493
50.0,21.86344116,5.987261805,176.9233723,Basse Performance,77.85070296500001,127.25982625942495
12.0,7.525871114,4.351137632,45.3684816,Basse Performance,23.877008746,90.0090672270678
75.0,20.29945501,8.637936045,268.5657321,Haute Performance,103.937391055,158.39183509800094
60.0,31.9179502,1.642863312,215.7581688,Haute Performance,93.56081351200001,130.60740998401758
74.0,22.32464234,4.001166429,266.3627574,Haute Performance,100.32580876899999,165.49774247352426
10.0,2.687161173,2.552869928,37.08405319,Basse Performance,15.240031101,143.33318576736153
54.0,13.68614516,0.864997463,199.0335836,Haute Performance,68.55114262299999,190.34320360580114
40.0,9.95269779,0.498155859,146.8899396,Basse Performance,50.450853649,191.15451766575117
51.0,27.45609511,1.952142405,181.3418933,Basse Performance,80.40823751500001,125.52651184049522
80.0,19.32978829,2.659791544,286.7241475,Haute Performance,101.989579834,181.13082529281638
14.0,2.648968868,2.182940143,55.57428349,Basse Performance,18.831909011,195.1070093719029
29.0,8.943415485,2.715735436,105.320521,Basse Performance,40.659150921000005,159.0327604347564
61.0,9.574189313,1.846560373,215.9117227,Haute Performance,72.42074968600001,198.13516655950735
83.0,31.88569222,3.03815294,296.2449421,Haute Performance,117.92384516,151.21716621269647
15.0,7.631560662,1.459345124,55.44668068,Basse Performance,24.090905785999997,130.1560645852588
39.0,21.55430149,3.285517042,145.7086026,Basse Performance,63.839818532,128.24094107811865
58.0,20.76268193,4.156663595,208.8131736,Haute Performance,82.919345525,151.82684725489457
64.0,20.53317132,4.245637001,226.7806507,Haute Performance,88.77880832100001,155.44457623267803
59.0,21.18724484,1.117233143,206.6212101,Haute Performance,81.304477983,154.13263232955333
89.0,30.51487365,9.431987087,314.25191,Haute Performance,128.946860737,143.7065223642382
64.0,26.37581692,3.715556358,225.7821031,Haute Performance,94.091373278,139.96047165015847
14.0,2.359354088,1.141379612,50.49789748,Basse Performance,17.5007337,188.54731661907405
54.0,13.09647398,1.75071503,195.8150488,Haute Performance,68.84718901,184.41981672128696
40.0,6.151431894,5.955430467,143.1785436,Basse Performance,52.106862361,174.77867043317445
23.0,9.665970142,3.653518074,77.78736554,Basse Performance,36.319488215999996,114.17527988660359
67.0,22.28131803,5.024264569,237.488704,Haute Performance,94.30558259899999,151.8288922616956
37.0,4.539363375,0.807812497,128.1104963,Basse Performance,42.347175872,202.5242974578307
33.0,20.81105562,4.438582726,118.5002089,Basse Performance,58.249638346000005,103.43509807926112
97.0,29.94711311,4.767623725,345.9467083,Haute Performance,131.714736835,162.64844512681216
67.0,16.70537458,2.657607685,238.3346609,Haute Performance,86.362982265,175.96853958642066
27.0,2.742980844,0.29066076,96.01512547,Basse Performance,30.033641604000003,219.69191993425235
46.0,13.78266234,0.176731945,164.256028,Basse Performance,59.959394285,173.9454425094014
17.0,6.933958113,1.745695372,60.64135781,Basse Performance,25.679653485,136.14554552078295
70.0,25.1423791,3.418215318,248.981991,Haute Performance,98.560594418,152.61819134740196
97.0,30.53983841,8.846154241,348.4529616,Haute Performance,136.385992651,155.49028520227955
100.0,30.10706369,8.054539885,357.7881952,Haute Performance,138.161603575,158.96355133557594
18.0,1.481611067,2.321315362,59.54822642,Basse Performance,21.802926429,173.1203382899788
63.0,15.79820177,4.337964302,225.7454019,Haute Performance,83.13616607200001,171.5369406191926
47.0,15.58848883,4.779978973,166.45073,Basse Performance,67.368467803,147.07513088576988
77.0,25.0517546,4.273356679,270.1674917,Haute Performance,106.325111279,154.09565854210408
60.0,17.59914055,1.792459542,217.0082053,Haute Performance,79.391600092,173.33899940110553
12.0,5.30937103,0.886191819,40.69035888,Basse Performance,18.195562849,123.62792081607013
58.0,21.36662978,4.869841897,209.9160703,Haute Performance,84.236471677,149.19855511625812
66.0,18.19837817,6.138034353,236.411755,Haute Performance,90.33641252299999,161.70150927767764
98.0,37.29968791,5.509882621,346.9490364,Haute Performance,140.809570531,146.39591974582245
23.0,14.80553314,1.818714968,80.27251748,Basse Performance,39.624248108,102.58432983058485
29.0,4.442709588,3.533258348,104.4211823,Basse Performance,36.975967935999996,182.40283656870818
57.0,2.451159611,1.932471284,201.4312428,Haute Performance,61.383630895,228.1513977961958
10.0,1.667023998,5.648119947,34.78708531,Basse Performance,17.315143945,100.905550773924
97.0,34.78643691,5.168134754,344.0295871,Haute Performance,136.95457166399999,151.1997831982063
62.0,13.25095926,2.680226827,218.1731421,Haute Performance,77.931186087,179.95614214884162
78.0,31.21946728,7.587730571,270.6535949,Haute Performance,116.807197851,131.7096890255405
32.0,21.47726978,3.45746956,113.6751386,Basse Performance,56.93473934,99.65866168484683
56.0,21.41117235,3.944672626,199.0041018,Haute Performance,81.355844976,144.6094707254362
44.0,12.6133501,2.000279606,158.6730922,Basse Performance,58.613629706,170.71023070212183
25.0,15.66067741,4.894260232,93.293216,Basse Performance,45.554937642,104.79276414152534
46.0,7.179374076,3.421230648,166.49574,Basse Performance,56.600604724,194.15894196162515
49.0,17.57987378,1.218985086,173.6120794,Basse Performance,67.798858866,156.0693237376353
84.0,28.25584373,5.699994101,298.8823429,Haute Performance,117.955837831,153.38495185649109
12.0,6.299113349,0.91215344,40.15359647,Basse Performance,19.211266789,109.01066499680891
99.0,34.92092671,6.825080712,355.9261224,Haute Performance,140.746007422,152.88541317752876
